,x,y,trip,heading,oneway
2783,106.6829277631579,10.786963763157893,185,55.811991665839024,0.0
2784,106.68308072972971,10.787066499999998,185,30.77475506820448,0.0
2785,106.68317692857143,10.787226214285717,185,8.878487264519066,0.0
2786,106.68322933333332,10.787557902777774,185,0.27730288275430337,0.0
2787,106.68323092857138,10.787883785714284,185,329.0356944488824,0.0
2788,106.68306289473685,10.788160675438592,185,329.0356944488824,0.0
2789,106.69747830952385,10.786614440476196,186,315.05719363003357,-1.0
2790,106.69732932323234,10.786762040404033,186,311.2618111795915,-1.0
2791,106.69712610000002,10.786938324999996,186,312.71444473299607,-1.0
2792,106.69691237500004,10.787133418269232,186,312.71444473299607,-1.0
2793,106.68736147697365,10.786644137335527,187,287.81718020946755,0.0
2794,106.6872434907277,10.786681629814556,187,321.5988349160164,0.0
2795,106.68713931103676,10.786811583612044,187,311.9887222479769,0.0
2796,106.68698881923879,10.786945505285418,187,313.68300506427005,0.0
2797,106.68682611047608,10.787099147619047,187,314.58562326619494,0.0
2798,106.68665763162863,10.787263333333325,187,313.4018029192778,0.0
2799,106.68648186044264,10.787427686717992,187,311.3449047490026,0.0
2800,106.68630087242084,10.78758514305814,187,312.28836623659504,0.0
2801,106.68611971529884,10.787748056737563,187,311.55230055236694,0.0
2802,106.6859366029749,10.787908527459948,187,316.2395129437022,0.0
2803,106.68577831147523,10.788071954918044,187,311.43669164522424,0.0
2804,106.685616977395,10.788212766415482,187,311.06206412932596,0.0
2805,106.68546233399627,10.78834596968191,187,310.55108785080614,0.0
2806,106.685310630846,10.788474305472644,187,318.78099200057596,0.0
2807,106.68519693918276,10.788602622632089,187,309.13869615965723,0.0
2808,106.68505327835042,10.788718214151812,187,312.7313757141532,0.0
2809,106.68491773041856,10.788842018214936,187,314.6819571066745,0.0
2810,106.68477873363621,10.788977928636367,187,312.49730896584134,0.0
2811,106.68461923644432,10.789122417333344,187,312.4763333164857,0.0
2812,106.6844556048464,10.789270542404466,187,310.9750375155253,0.0
2813,106.68429422816068,10.789409119218913,187,312.01096951846995,0.0
2814,106.68414362119509,10.789543246899667,187,311.6932894377418,0.0
2815,106.68399361818173,10.789675354545457,187,312.63947910314954,0.0
2816,106.68384727770159,10.789808586183309,187,311.98795133694915,0.0
2817,106.68370719206341,10.789933242857142,187,312.8893425264776,0.0
2818,106.68357171727743,10.790057665794079,187,312.2654462158196,0.0
2819,106.68344206595769,10.790174165957453,187,313.88461992228105,0.0
2820,106.68332715268794,10.79028344193549,187,313.30565433251945,0.0
2821,106.68319845454536,10.79040337500001,187,312.7074451636604,0.0
2822,106.68306248844877,10.790527456270624,187,314.0745882473376,0.0
2823,106.68292175523344,10.790662176328514,187,312.4422708352493,0.0
2824,106.68276449188299,10.790804366071427,187,312.27284367244823,0.0
2825,106.68261048946505,10.790942782820089,187,313.45063743005437,0.0
2826,106.68246205152664,10.79108181393133,187,313.55019608932565,0.0
2827,106.68231307186863,10.79122183880904,187,307.83492572678017,0.0
2828,106.68217109283823,10.791330862068968,187,318.3077733244348,0.0
2829,106.6820336674366,10.791483404157043,187,319.6915516112456,0.0
2830,106.68191442079208,10.791622384900991,187,306.7460671439209,0.0
2831,106.68177825954193,10.791722898218834,187,323.5306222934732,0.0
2832,106.68169467820078,10.79183470069204,187,289.4455289476082,0.0
2833,106.68157033333333,10.791878104519775,187,314.9927123905658,0.0
2834,106.68146917730499,10.791978092198582,187,301.2730325662605,0.0
2835,106.68136328057552,10.79204168345324,187,310.0219584073981,0.0
2836,106.68115355172415,10.792215813793105,187,275.9236098008563,0.0
2837,106.68093619444444,10.792238111111114,187,275.9236098008563,0.0
2838,106.69399967796619,10.786768338983043,188,43.5038857385491,1.0
2839,106.69414868438534,10.786923566445182,188,48.93451720924966,1.0
2840,106.69431377491951,10.787065786173637,188,43.81470892998736,1.0
2841,106.69446776727274,10.787224474545457,188,44.30163298420448,1.0
2842,106.6946158771332,10.787374527303765,188,74.37767955437397,1.0
2843,106.69484071698122,10.787436688679247,188,74.37767955437397,1.0
2844,106.69131183655908,10.787235078494618,189,46.31701612079725,-1.0
2845,106.69148328354966,10.787396971861478,189,46.0063523661361,-1.0
2846,106.6916501258278,10.78755623620309,189,42.552274706003914,-1.0
2847,106.69180839034216,10.787726690140842,189,43.75621888815853,-1.0
2848,106.69209094444456,10.788018455555546,189,45.97468142618678,-1.0
2849,106.69222787256376,10.788149308845577,189,41.530899431164656,-1.0
2850,106.69235353396523,10.788289587677731,189,44.30976500718224,-1.0
2851,106.69248846393452,10.788426248360649,189,45.98518474120454,-1.0
