,vehicle,level_1,datetime,speed,y,x,heading,vehicleType,time_interval,distance,heading_interval,Trip,geometry
72966,51F61423,11,2018-04-24 17:58:59,26.0,106.671776,10.767865,94.33363694928295,300,10.0,80.41299644807636,9.473677263390556,21424,POINT (10.767865 106.671776)
72970,51F61423,15,2018-04-24 17:59:39,28.0,106.67477199999999,10.7675361,106.3457958369303,300,10.0,91.11798976694895,4.7397977554452835,21424,POINT (10.7675361 106.674772)
72978,51F61423,23,2018-04-24 18:01:06,19.0,106.68134,10.76548375,80.15156319813454,300,20.0,70.41706203334384,29.83681315832127,21424,POINT (10.76548375 106.68134)
73119,51F62076,0,2018-04-24 20:22:10,18.0,106.697883,10.78294875,312.51562759099977,700,30.0,112.06939713048956,46.05162356331709,21489,POINT (10.78294875 106.697883)
73123,51F62076,4,2018-04-24 20:23:20,29.0,106.69507,10.785392,307.4226879058159,700,20.0,199.9124372382581,6.255312049660232,21489,POINT (10.785392 106.69507)
73132,51F62076,13,2018-04-24 20:26:10,34.0,106.68755,10.791217,309.78062712471086,700,10.0,98.33275121660458,4.420968605630094,21489,POINT (10.791217 106.68755)
73266,51F62159,0,2018-04-24 23:49:30,40.0,106.68554,10.788262,132.8684720783047,700,20.0,227.21612645578128,0.7249924764919626,21552,POINT (10.788262 106.68554)
73278,51F62159,12,2018-04-24 23:53:10,29.0,106.694995,10.7796465,129.1636552588341,700,10.0,79.0996007237991,2.845343642495294,21552,POINT (10.7796465 106.694995)
73300,51F62239,0,2018-04-24 17:07:10,29.0,106.6817075,10.778156,15.537549490095111,700,10.0,65.63954763998595,323.4832376529804,21563,POINT (10.778156 106.6817075)
73304,51F62239,4,2018-04-24 17:08:00,25.0,106.682295,10.7797565,24.59730547002112,700,10.0,77.56900074329674,0.06807288467578942,21563,POINT (10.7797565 106.682295)
73311,51F62239,11,2018-04-24 17:09:30,29.0,106.68453,10.78458375,18.240909163477358,700,10.0,79.32906517979609,3.8403947295419196,21563,POINT (10.78458375 106.68453)
73313,51F62239,0,2018-04-24 17:09:50,33.0,106.68463,10.78604,6.367492688553053,700,10.0,99.12252468692402,345.1822045800209,21565,POINT (10.78604 106.68463)
73314,51F62239,1,2018-04-24 17:10:00,37.0,106.68473533333334,10.786934,16.142380354913165,700,10.0,98.80898884536579,9.774887666360113,21565,POINT (10.786934 106.6847353333333)
73316,51F62239,3,2018-04-24 17:10:20,36.0,106.685295,10.7886115,25.878700382577854,700,10.0,105.66193404421276,5.543096295583947,21565,POINT (10.7886115 106.685295)
73317,51F62239,4,2018-04-24 17:10:30,31.0,106.68571,10.789463,41.455051698562386,700,10.0,94.388676630843,15.576351315984533,21565,POINT (10.789463 106.68571)
73318,51F62239,5,2018-04-24 17:10:40,30.0,106.686268,10.790105333333335,44.056433605651854,700,10.0,86.68520406913416,2.6013819070894755,21565,POINT (10.79010533333333 106.686268)
73320,51F62239,7,2018-04-24 17:11:20,15.0,106.68732,10.791191500000002,68.90137145933298,700,10.0,31.63758077618632,26.146410906958238,21565,POINT (10.7911915 106.68732)
73324,51F62239,11,2018-04-24 17:12:00,21.0,106.68963,10.791636,80.66643465413169,700,10.0,70.85631904150523,0.822486896037276,21565,POINT (10.791636 106.68963)
73385,51F62239,0,2018-04-24 23:47:50,18.0,106.6940375,10.7805475,223.06625806351127,700,60.0,388.4696981719943,21.36100257439739,21590,POINT (10.7805475 106.6940375)
73394,51F62239,9,2018-04-24 23:51:50,7.0,106.6860275,10.771999999999998,221.54073688264998,700,10.0,20.66537278244391,2.5681299323787243,21590,POINT (10.772 106.6860275)
73404,51F62240,0,2018-04-24 17:12:10,32.0,106.666466,10.789537,126.9652182684382,700,10.0,81.39567398969416,55.89431086361282,21598,POINT (10.789537 106.666466)
73406,51F62240,2,2018-04-24 17:12:30,32.0,106.667735,10.788758999999999,111.46767363210422,700,20.0,199.7078143556888,5.154415451174857,21598,POINT (10.788759 106.667735)
73407,51F62240,3,2018-04-24 17:12:50,33.0,106.66944,10.788094,106.59929587155064,700,10.0,86.67084284687353,4.868377760553584,21598,POINT (10.788094 106.66944)
73413,51F62240,9,2018-04-24 17:13:50,31.0,106.67391,10.786695666666667,117.93352060036295,700,10.0,81.71582929019017,8.885118036733289,21598,POINT (10.78669566666667 106.67391)
73417,51F62240,13,2018-04-24 17:14:30,34.0,106.676503,10.7848485,113.10323686040579,700,10.0,92.72221923155958,12.849437725248833,21598,POINT (10.7848485 106.676503)
73420,51F62240,16,2018-04-24 17:15:20,28.0,106.67836625,10.783895875,86.94735004747184,700,10.0,60.16372500469223,29.87834131601284,21598,POINT (10.783895875 106.67836625)
73421,51F62240,17,2018-04-24 17:15:30,31.0,106.6789225,10.783928,86.61273768195811,700,20.0,147.72371709191546,0.33461236551373474,21598,POINT (10.783928 106.6789225)
73452,51F62240,0,2018-04-24 17:24:20,24.0,106.697555,10.773185,232.49573767746315,700,10.0,46.929733634621115,80.80381901865661,21605,POINT (10.773185 106.697555)
73457,51F62240,5,2018-04-24 17:25:10,24.0,106.694827,10.7714065,269.2442842708466,700,10.0,75.37941119520119,28.696553659078322,21605,POINT (10.7714065 106.694827)
73461,51F62240,9,2018-04-24 17:25:50,18.0,106.693428,10.771507,263.2957957709622,700,20.0,50.158973210854256,22.41466793365322,21605,POINT (10.771507 106.693428)
73463,51F62240,11,2018-04-24 17:26:20,29.0,106.69159,10.771371,255.81081893522816,700,10.0,81.15668732002503,10.94112052554152,21605,POINT (10.771371 106.69159)
73465,51F62240,13,2018-04-24 17:26:40,19.0,106.690188,10.770962,242.73336607295292,700,10.0,63.990946358942146,8.764397952812715,21605,POINT (10.770962 106.690188)
73467,51F62240,15,2018-04-24 17:27:00,11.0,106.6890925,10.770373,235.527287182199,700,10.0,47.13741488300347,5.100184597974021,21605,POINT (10.770373 106.6890925)
73474,51F62240,0,2018-04-24 17:28:10,23.0,106.69074363636364,10.767631181818183,66.16941370904834,700,10.0,58.577264029570856,33.97757149976533,21608,POINT (10.76763118181818 106.6907436363636)
73479,51F62240,5,2018-04-24 17:29:00,20.0,106.693502,10.768616,62.43383229347498,700,40.0,83.91051348222771,12.089916819836075,21608,POINT (10.768616 106.693502)
73482,51F62240,8,2018-04-24 17:30:00,38.0,106.6949535,10.7693245,83.75792049033153,700,20.0,148.36035527609408,17.63749357916636,21608,POINT (10.7693245 106.6949535)
73483,51F62240,9,2018-04-24 17:30:20,25.0,106.696304,10.769466,84.56723592740913,700,10.0,47.84485566638948,0.8093154370776006,21608,POINT (10.769466 106.696304)
73600,51F62304,0,2018-04-24 23:19:08,40.0,106.68490200000001,10.776069666666665,118.16746291125132,300,21.0,206.4838838709996,0.3582296886709884,21669,POINT (10.77606966666666 106.684902)
73611,51F62304,11,2018-04-24 23:22:47,8.0,106.69283,10.771658,141.51561344586108,300,43.0,28.19772429379805,22.502213974118423,21669,POINT (10.771658 106.69283)
73614,51F62304,14,2018-04-24 23:24:39,19.0,106.69415,10.7700715,149.17221198335233,300,21.0,109.23427351335522,7.365250403432952,21669,POINT (10.7700715 106.69415)
73617,51F62304,17,2018-04-24 23:25:21,5.0,106.695076,10.768309,152.22270173017844,300,19.0,26.85731558825655,3.8452153402583633,21669,POINT (10.768309 106.695076)
73626,51F62346,0,2018-04-24 17:43:50,19.0,106.68641166666669,10.787402416666666,129.29424733609906,700,10.0,46.69852271045336,205.76650270571773,21676,POINT (10.78740241666667 106.6864116666667)
73642,51F62346,16,2018-04-24 17:48:00,50.0,106.694916,10.779781,133.6629833643472,700,10.0,126.3224483802196,3.7559598147515767,21676,POINT (10.779781 106.694916)
73770,51F62546,0,2018-04-24 23:11:50,14.0,106.68287,10.777141,72.26851107721976,700,90.0,220.3219531881841,17.290087872892386,21739,POINT (10.777141 106.68287)
73771,51F62546,1,2018-04-24 23:13:20,28.0,106.68478999999999,10.7777436,46.60544583784679,700,20.0,134.20205123520168,25.66306523937298,21739,POINT (10.7777436 106.68479)
73779,51F62546,9,2018-04-24 23:15:00,21.0,106.68954599999999,10.782300300000001,47.41929943918983,700,10.0,52.07642110385025,1.8291252034878769,21739,POINT (10.7823003 106.689546)
73881,51F62651,0,2018-04-24 17:59:00,39.0,106.68509,10.768693,39.22792253608304,700,40.0,264.4440314575162,9.50637191393001,21780,POINT (10.768693 106.68509)
73883,51F62651,2,2018-04-24 18:00:00,19.0,106.68722166666664,10.771322333333332,43.677983369711924,700,10.0,49.2010710348425,6.156789381055289,21780,POINT (10.77132233333333 106.6872216666666)
73891,51F62651,10,2018-04-24 18:01:40,37.0,106.69045555555556,10.77470372222222,43.61630070440811,700,20.0,96.92381957161965,0.4823796452749747,21780,POINT (10.77470372222222 106.6904555555556)
73892,51F62651,0,2018-04-24 18:02:00,37.0,106.6910742,10.775337,40.819335804265705,700,10.0,221.4041657503261,2.7969649001424135,21781,POINT (10.775337 106.6910742)
73902,51F62651,10,2018-04-24 18:03:50,21.0,106.69708,10.781838333333333,28.49990105742957,700,20.0,161.97096188444675,17.737060710128006,21781,POINT (10.78183833333333 106.69708)
73969,51F62717,0,2018-04-24 20:03:59,4.0,106.69773,10.790175,333.69434075738684,300,31.0,9.910670809625564,330.67272450201324,21824,POINT (10.790175 106.69773)
73973,51F62717,4,2018-04-24 20:04:59,22.0,106.69591,10.791803,284.08544623327407,300,11.0,58.58207083728285,24.27555768979841,21824,POINT (10.791803 106.69591)
73974,51F62717,5,2018-04-24 20:05:10,21.0,106.69539,10.791932,269.8271393678978,300,19.0,146.36678977945616,14.258306865376255,21824,POINT (10.791932 106.69539)
73978,51F62717,9,2018-04-24 20:06:50,26.0,106.69037,10.791815,265.1182927303326,300,10.0,49.33410549767285,6.9778067491991465,21824,POINT (10.791815 106.69037)
74370,51F65585,0,2018-04-24 23:39:50,29.0,106.68001866666668,10.780017,146.1616620177796,700,50.0,313.2999519172592,23.223347453767275,22037,POINT (10.780017 106.6800186666667)
74380,51F65585,10,2018-04-24 23:43:00,18.0,106.685234,10.7722825,146.6883890342305,700,30.0,173.83254425360374,0.18853826150549927,22037,POINT (10.7722825 106.685234)
74448,51F65770,0,2018-04-24 17:29:03,31.0,106.698048,10.7785392,312.88080576033354,300,2.0,32.89405822497232,259.7125609485033,22078,POINT (10.7785392 106.698048)
74485,51F65770,37,2018-04-24 17:34:24,26.0,106.68857,10.787197,307.68990826597894,300,5.0,29.88783040064969,4.785104186281729,22078,POINT (10.787197 106.68857)
74486,51F65770,0,2018-04-24 17:34:29,12.0,106.688358,10.787362333333334,226.2987219674261,300,9.0,38.49598975623177,81.39118629855285,22079,POINT (10.78736233333333 106.688358)
74489,51F65770,3,2018-04-24 17:35:20,10.0,106.68762,10.786493,203.39163053741157,300,4.0,19.364673468049915,19.526004329030627,22079,POINT (10.786493 106.68762)
74493,51F65770,7,2018-04-24 17:35:47,34.0,106.68672,10.784872,204.7597925653513,300,2.0,41.95351530558164,5.214690067947203,22079,POINT (10.784872 106.68672)
74494,51F65770,8,2018-04-24 17:35:49,24.0,106.68656,10.784529,175.90193691390223,300,6.0,30.767498944311644,28.857855651449057,22079,POINT (10.784529 106.68656)
74497,51F65770,11,2018-04-24 17:36:02,27.0,106.68661333333334,10.783661666666665,176.95716108092415,300,5.0,31.06666442926485,1.6517779990833787,22079,POINT (10.78366166666667 106.6866133333333)
74499,51F65770,0,2018-04-24 17:36:15,19.0,106.686356,10.783288,306.1306560819238,300,3.0,36.05588235315141,55.077193559087675,22081,POINT (10.783288 106.686356)
74503,51F65770,4,2018-04-24 17:36:32,36.0,106.68519,10.7841215,295.40143187832217,300,1.0,29.78234672018495,4.143400886177118,22081,POINT (10.7841215 106.68519)
74509,51F65770,10,2018-04-24 17:36:54,37.0,106.683334,10.784832000000002,291.74526758867484,300,4.0,33.428106350984805,0.05540625184630698,22081,POINT (10.784832 106.683334)
74510,51F65770,0,2018-04-24 17:36:58,20.0,106.68305,10.784944,196.14786307200558,300,10.0,53.3397916963295,95.59740451666927,22082,POINT (10.784944 106.68305)
74514,51F65770,4,2018-04-24 17:37:26,17.0,106.682515,10.783218,207.5691826554705,300,9.0,37.9553167248395,5.0317932190266665,22082,POINT (10.783218 106.682515)
74523,51F65770,13,2018-04-24 17:38:24,17.0,106.681015,10.780487,231.3046068630677,300,42.0,17.53900729676466,21.166145766537877,22082,POINT (10.780487 106.681015)
74537,51F65770,0,2018-04-24 17:40:58,8.0,106.67849833333334,10.781004333333335,123.60909821215144,300,10.0,18.39873910091356,39.41107976499367,22088,POINT (10.78100433333334 106.6784983333333)
74546,51F65770,9,2018-04-24 17:42:39,23.0,106.68027250000002,10.779867,130.43583417002372,300,7.0,33.8181380425683,6.5618694266141775,22088,POINT (10.779867 106.6802725)
74564,51F65770,0,2018-04-24 17:55:35,16.0,106.68121,10.777905,201.16332051356997,300,12.0,76.06887516321702,59.322187492059754,22092,POINT (10.777905 106.68121)
74571,51F65770,7,2018-04-24 17:56:15,32.0,106.67983,10.7752665,230.64384442964348,300,4.0,38.9517378562474,18.78269880445464,22092,POINT (10.7752665 106.67983)
74574,51F65770,10,2018-04-24 17:56:25,33.0,106.6790172,10.7746702,236.10534213122128,300,4.0,36.92212980818047,1.6504819561012027,22092,POINT (10.7746702 106.6790172)
74595,51F65770,31,2018-04-24 17:58:33,12.0,106.673255,10.77116,246.2720853802253,300,5.0,31.05668521886968,11.568645195084855,22092,POINT (10.77116 106.673255)
74618,51F65770,54,2018-04-24 18:00:09,26.0,106.66473700000002,10.766523,239.8211318679549,300,4.0,32.90909367399158,4.30018156058307,22092,POINT (10.766523 106.664737)
74643,51F65770,0,2018-04-24 18:56:03,26.0,106.693177,10.765515,270.6881256456916,300,449.0,1262.2278690706758,49.6706141965299,22102,POINT (10.765515 106.693177)
74645,51F65770,2,2018-04-24 19:03:34,30.0,106.6813375,10.76563525,283.69285817119226,300,9.0,74.2331993736225,15.490546063657176,22102,POINT (10.76563525 106.6813375)
74658,51F65770,15,2018-04-24 19:04:45,34.0,106.674533,10.7677844,285.9587868139376,300,9.0,32.96487983671948,14.758539547046551,22102,POINT (10.7677844 106.674533)
74659,51F65770,0,2018-04-24 19:04:54,8.0,106.6742425,10.76787825,255.0231286007259,300,6.0,35.069594651868115,30.935658213211696,22103,POINT (10.76787825 106.6742425)
74665,51F65770,6,2018-04-24 19:05:29,43.0,106.671225,10.767841,271.97066591550504,300,10.0,106.02358131971823,1.970636022694407,22103,POINT (10.767841 106.671225)
74670,51F65770,11,2018-04-24 19:06:08,22.0,106.66764433333331,10.768142999999998,250.8300109820001,300,8.0,37.0340590279671,15.86250767096169,22103,POINT (10.768143 106.6676443333333)
74671,51F65770,0,2018-04-24 19:06:16,9.0,106.66733,10.768032,323.59757482958815,300,32.0,144.18005161946408,72.76756384758801,22104,POINT (10.768032 106.66733)
74673,51F65770,2,2018-04-24 19:06:53,10.0,106.6664025,10.7693105,335.96701594504475,300,10.0,31.01291180528408,6.611594425317095,22104,POINT (10.7693105 106.6664025)
74684,51F65770,13,2018-04-24 19:07:45,38.0,106.66492,10.773078,338.0956986641314,300,6.0,64.77911488007294,3.4231135150914724,22104,POINT (10.773078 106.66492)
74686,51F65770,0,2018-04-24 19:20:42,33.0,106.66438666666666,10.787033333333332,117.52081382996664,300,2.0,40.701874711067035,241.12712024482704,22106,POINT (10.78703333333333 106.6643866666667)
74713,51F65770,27,2018-04-24 19:23:51,30.0,106.676915,10.78039,118.29440637329469,300,6.0,38.51315240194275,1.1672063189267448,22106,POINT (10.78039 106.676915)
74724,51F65770,38,2018-04-24 19:25:03,21.0,106.68159571428568,10.777681571428573,100.90405350872273,300,4.0,35.04943536659549,27.92301863229507,22106,POINT (10.77768157142857 106.6815957142857)
74737,51F65770,0,2018-04-24 19:28:19,33.0,106.68993,10.774399,48.31656376321166,300,19.0,202.4258608944453,0.3800527792844761,22110,POINT (10.774399 106.68993)
74740,51F65770,3,2018-04-24 19:29:24,15.0,106.69162,10.775865,41.27487096394041,300,7.0,56.50721797343365,13.428124623845587,22110,POINT (10.775865 106.69162)
74748,51F65770,11,2018-04-24 19:30:37,13.0,106.6948,10.779297,48.29952868397454,300,8.0,30.811754652656713,1.8795168547532484,22110,POINT (10.779297 106.6948)
74759,51F65770,0,2018-04-24 21:00:49,17.0,106.69799,10.77695,223.1055240365337,300,15.0,105.22719916996466,188.584272383122,22116,POINT (10.77695 106.69799)
74764,51F65770,5,2018-04-24 21:01:33,22.0,106.695953,10.7747375,232.91624936836482,300,16.0,103.76276843016086,7.883318971163419,22116,POINT (10.7747375 106.695953)
74774,51F65770,15,2018-04-24 21:02:58,28.0,106.69289466666665,10.772488000000001,240.32979132103526,300,10.0,68.62616403283982,10.338558881193734,22116,POINT (10.772488 106.6928946666666)
74779,51F65770,0,2018-04-24 21:04:08,14.0,106.69121799999999,10.772648,242.64522814302725,300,10.0,32.02096751801248,49.068400221766396,22118,POINT (10.772648 106.691218)
74791,51F65770,12,2018-04-24 21:06:09,31.0,106.686584,10.76795,246.09733305452926,300,10.0,61.95941569051467,17.730497856918333,22118,POINT (10.76795 106.686584)
74794,51F65770,0,2018-04-24 21:07:04,14.0,106.685812,10.7677525,110.34609235563464,300,3.0,24.48557781717629,43.572334640838186,22121,POINT (10.7677525 106.685812)
74802,51F65770,8,2018-04-24 21:08:05,16.0,106.68953,10.766157000000002,142.3348434857593,300,5.0,37.69532680748003,28.086037859694727,22121,POINT (10.766157 106.68953)
74803,51F65770,9,2018-04-24 21:08:10,19.0,106.68973666666666,10.765881,146.89769249862647,300,8.0,36.16806933820853,4.5628490128671615,22121,POINT (10.765881 106.6897366666667)
74889,51F66056,0,2018-04-24 23:22:20,41.0,106.6967488,10.7658416,329.65696332569587,700,10.0,112.55368590935743,151.4824162262943,22165,POINT (10.7658416 106.6967488)
74897,51F66056,8,2018-04-24 23:25:30,24.0,106.69321366666668,10.771547666666665,300.95048897467814,700,10.0,79.6171489362839,20.86554627709296,22165,POINT (10.77154766666666 106.6932136666667)
74900,51F66056,11,2018-04-24 23:26:20,22.0,106.69054533333332,10.773061333333333,301.2909014432546,700,10.0,79.90557580491931,2.9427983543807272,22165,POINT (10.77306133333333 106.6905453333333)
74990,51F66208,0,2018-04-24 18:08:21,24.0,106.685005,10.7688,45.96964614499342,300,10.0,110.49918084535943,298.5392321215444,22201,POINT (10.7688 106.685005)
75011,51F66208,21,2018-04-24 18:14:11,28.0,106.6975,10.7821475,42.161544837919045,300,10.0,60.427617345628825,0.8250555669464745,22201,POINT (10.7821475 106.6975)
75162,51F66745,0,2018-04-24 17:25:40,32.0,106.69563427272728,10.791609727272727,224.09704255363968,700,10.0,85.04632994123989,35.39806054425213,22272,POINT (10.79160972727273 106.6956342727273)
75185,51F66745,23,2018-04-24 17:30:30,19.0,106.683624,10.779482000000002,226.3249321365172,700,10.0,83.92905497360174,1.1020307519932828,22272,POINT (10.779482 106.683624)
75266,51F66773,0,2018-04-24 17:30:20,16.0,106.68059,10.784155,280.6627977024425,700,50.0,216.79159745757198,69.46824528896684,22299,POINT (10.784155 106.68059)
75269,51F66773,3,2018-04-24 17:31:30,57.0,106.6779325,10.7847425,293.66276738486346,700,10.0,145.76650590909438,4.724193197941645,22299,POINT (10.7847425 106.6779325)
75270,51F66773,4,2018-04-24 17:31:40,44.0,106.676702,10.785264999999999,307.31168728062903,700,10.0,136.83937679224357,13.648919895765516,22299,POINT (10.785265 106.676702)
75272,51F66773,6,2018-04-24 17:32:00,45.0,106.674795,10.786795,293.11453117032414,700,10.0,129.58319103299192,17.571111832546197,22299,POINT (10.786795 106.674795)
75275,51F66773,9,2018-04-24 17:32:40,41.0,106.671527,10.787918,286.66451785012686,700,10.0,112.93890196913985,0.1760705968031857,22299,POINT (10.787918 106.671527)
75371,51F67145,0,2018-04-24 18:03:20,9.0,106.6979,10.786720666666668,220.78245619864384,700,20.0,65.46186571753991,113.53749575815908,22350,POINT (10.78672066666667 106.6979)
75394,51F67145,23,2018-04-24 18:09:30,15.0,106.68907333333333,10.777337,225.32640261663244,700,30.0,75.51005303700238,3.543487649329279,22350,POINT (10.777337 106.6890733333333)
75403,51F67145,0,2018-04-24 18:11:50,23.0,106.689435,10.773722500000002,139.89323151090184,700,10.0,39.148178165962136,80.84115730498436,22354,POINT (10.7737225 106.689435)
75404,51F67145,1,2018-04-24 18:12:00,29.0,106.68967133333337,10.773462666666667,118.7638420448222,700,30.0,160.49181841085948,21.129389466079658,22354,POINT (10.77346266666667 106.6896713333334)
75409,51F67145,6,2018-04-24 18:13:20,19.0,106.69299850000002,10.77162625,144.40160125771573,700,30.0,190.35148713455726,22.23426119591444,22354,POINT (10.77162625 106.6929985)
75410,51F67145,7,2018-04-24 18:13:50,14.0,106.69401,10.770226,148.84871672960037,700,20.0,103.1164846850099,4.447115471884644,22354,POINT (10.770226 106.69401)
75416,51F67145,13,2018-04-24 18:15:00,39.0,106.69573,10.767303,148.35087707468497,700,10.0,100.39993088719628,0.3078198393401692,22354,POINT (10.767303 106.69573)
75522,51F67388,0,2018-04-24 17:03:20,31.0,106.68734,10.771234833333333,37.832434159140746,700,10.0,65.44783127418728,149.846580835487,22400,POINT (10.77123483333333 106.68734)
75539,51F67388,17,2018-04-24 17:06:50,5.0,106.6972425,10.782004,21.547166781783208,700,30.0,37.38655230499468,22.219108145676426,22400,POINT (10.782004 106.6972425)
75761,51F67638,0,2018-04-24 17:25:49,37.0,106.697645,10.778938,312.339833952613,300,10.0,94.26538645823685,119.24679704738999,22513,POINT (10.778938 106.697645)
75773,51F67638,12,2018-04-24 17:29:20,37.0,106.69071,10.785336,310.8550964955965,300,10.0,70.96066757105865,0.4286105605999637,22513,POINT (10.785336 106.69071)
75824,51F67638,0,2018-04-24 18:51:00,33.0,106.68892,10.790343,133.2815363084085,300,10.0,67.7253534332967,42.53638634692025,22537,POINT (10.790343 106.68892)
75836,51F67638,12,2018-04-24 18:54:50,18.0,106.69781,10.7830815,130.83632882143232,300,41.0,31.851107614360586,1.8391753064960312,22537,POINT (10.7830815 106.69781)
75838,51F67638,0,2018-04-24 22:07:15,21.0,106.69798866666667,10.771715,247.1774080062194,300,20.0,139.98424233513109,66.97475359259406,22539,POINT (10.771715 106.6979886666667)
75848,51F67638,10,2018-04-24 22:09:46,8.0,106.69017033333334,10.768553833333335,251.50375594813224,300,21.0,14.984140296008832,0.9302000389356238,22539,POINT (10.76855383333334 106.6901703333333)
75948,51F68003,0,2018-04-24 19:48:56,9.0,106.68475,10.777803,47.09804883508885,300,60.0,261.74704937208196,5.962371350296984,22578,POINT (10.777803 106.68475)
75959,51F68003,11,2018-04-24 19:53:06,2.0,106.692636875,10.785379249999998,44.87892191563584,300,30.0,109.492950081548,0.4374914081670909,22578,POINT (10.78537925 106.692636875)
75972,51F68003,0,2018-04-24 20:26:20,25.0,106.694466,10.781239,222.82984535177602,300,70.0,350.861785205274,6.169516410811781,22584,POINT (10.781239 106.694466)
75976,51F68003,4,2018-04-24 20:28:00,11.0,106.69128,10.77774,237.20692233301568,300,10.0,35.15150840821818,21.69790972130613,22584,POINT (10.77774 106.69128)
75978,51F68003,6,2018-04-24 20:28:20,9.0,106.69076499999998,10.7773915,222.72010184070882,300,50.0,187.27038467675442,11.90407642719083,22584,POINT (10.7773915 106.690765)
75979,51F68003,7,2018-04-24 20:29:10,7.0,106.689606,10.776155,211.17892295795133,300,10.0,64.87189556890402,11.541178882757436,22584,POINT (10.776155 106.689606)
75983,51F68003,11,2018-04-24 20:30:00,32.0,106.68761666666666,10.773644,221.8817730734106,300,10.0,91.1397105581394,1.6949211240261377,22584,POINT (10.773644 106.6876166666667)
75988,51F68003,16,2018-04-24 20:31:00,31.0,106.684456,10.770375,223.05037772389198,300,20.0,159.29261520379382,1.3832933392933742,22584,POINT (10.770375 106.684456)
76001,51F68087,0,2018-04-24 17:17:30,28.7,106.6956,10.76841,314.22849115265643,300,24.0,122.34271806511093,86.53731945231856,22592,POINT (10.76841 106.6956)
76002,51F68087,1,2018-04-24 17:17:54,8.5,106.69479650000001,10.769173875,334.7867824085017,300,8.0,25.77972341917657,20.558291255845234,22592,POINT (10.769173875 106.6947965)
76007,51F68087,6,2018-04-24 17:18:48,26.3,106.693202,10.771641714285712,299.81722144734863,300,11.0,75.66372709018269,23.62301645551213,22592,POINT (10.77164171428571 106.693202)
76015,51F68087,14,2018-04-24 17:19:59,15.6,106.68959266666666,10.773564833333333,294.47097429602815,300,8.0,24.030053179477854,10.046450401686512,22592,POINT (10.77356483333333 106.6895926666667)
76056,51F68087,0,2018-04-24 17:38:58,23.9,106.6904,10.76778,100.50405312848656,300,17.0,66.67388243692807,72.78243067329483,22608,POINT (10.76778 106.6904)
76057,51F68087,1,2018-04-24 17:39:15,15.4,106.69099666666668,10.767678666666667,78.56511193397745,300,8.0,11.14780232203975,21.93894119450912,22608,POINT (10.76767866666667 106.6909966666667)
76059,51F68087,3,2018-04-24 17:39:30,19.8,106.6917,10.76783,61.359822128668405,300,11.0,62.32615122304794,15.362343849984713,22608,POINT (10.76783 106.6917)
76067,51F68087,11,2018-04-24 17:40:38,10.9,106.694205,10.7689335,101.4348769329673,300,45.0,55.73879842361704,11.434886275398213,22608,POINT (10.7689335 106.694205)
76108,51F68087,0,2018-04-24 17:49:30,16.3,106.6945,10.76973,330.29760920718843,300,9.0,132.92480013473042,330.29760920718843,22630,POINT (10.76973 106.6945)
76111,51F68087,3,2018-04-24 17:50:23,5.6,106.6935,10.77139,310.12415511940094,300,7.0,42.973178793052035,19.69230251196484,22630,POINT (10.77139 106.6935)
76112,51F68087,4,2018-04-24 17:50:30,24.8,106.69319975,10.7716345,301.25003660144137,300,8.0,38.39955405718674,8.874118517959516,22630,POINT (10.7716345 106.69319975)
76121,51F68087,13,2018-04-24 17:52:01,25.9,106.68779333333332,10.774556666666667,302.29723682837795,300,11.0,51.78732410464125,1.046952444380736,22630,POINT (10.77455666666667 106.6877933333333)
76122,51F68087,0,2018-04-24 17:52:12,14.1,106.68739999999998,10.774802666666664,270.00000934747175,300,3.0,10.923465957796383,32.2972274809062,22631,POINT (10.77480266666666 106.6874)
76127,51F68087,5,2018-04-24 17:53:27,33.3,106.6843,10.7764025,301.2504324723471,300,3.0,25.599409190651244,4.425240295554432,22631,POINT (10.7764025 106.6843)
76131,51F68087,9,2018-04-24 17:54:15,11.7,106.6817077777778,10.778019472222221,280.3176617073364,300,12.0,55.52602456017809,27.23000215329074,22631,POINT (10.77801947222222 106.6817077777778)
76132,51F68087,10,2018-04-24 17:54:27,22.2,106.68121142857142,10.778097285714288,296.8253174880942,300,3.0,49.027384638453064,16.50765578075783,22631,POINT (10.77809728571429 106.6812114285714)
76135,51F68087,13,2018-04-24 17:54:47,35.0,106.6797,10.7788635,297.9673187994605,300,9.0,99.08314391496228,0.3753099987419546,22631,POINT (10.7788635 106.6797)
76147,51F68087,0,2018-04-24 17:57:15,18.3,106.67600666666664,10.780882666666665,293.9896658494892,300,8.0,59.84450313740828,293.9896658494892,22637,POINT (10.78088266666667 106.6760066666666)
76157,51F68087,10,2018-04-24 17:58:39,24.4,106.67020333333332,10.783935,303.3213445291269,300,14.0,26.19573907327488,7.426031437825087,22637,POINT (10.783935 106.6702033333333)
76194,51F68095,0,2018-04-24 17:42:48,27.0,106.687874,10.765615,20.54328933606741,300,10.0,51.96969471300103,183.9057446873786,22656,POINT (10.765615 106.687874)
76198,51F68095,4,2018-04-24 17:43:28,27.0,106.68864,10.76757,39.79900374771745,300,10.0,77.94756921601115,18.806858985063087,22656,POINT (10.76757 106.68864)
76202,51F68095,8,2018-04-24 17:44:18,23.0,106.690056,10.7690125,51.357588452493275,300,10.0,76.97670119321658,5.23948076042675,22656,POINT (10.7690125 106.690056)
